gbifID	type	format	identifier	references	title	description	source	audience	created	creator	contributor	publisher	license	rightsHolder
2248634022	StillImage	image/jpeg	http://www.boldsystems.org/pics/ASAMI/casent0414362_p_1_med+1315487520.jpg	http://bins.boldsystems.org/index.php/Public_RecordView?processid=ASAMV605-07	ASAMV605-07 Lateral								http://creativecommons.org/licenses/by-nc-nd/4.0/	
2248634013	StillImage	image/jpeg	http://www.boldsystems.org/pics/ASMMY/casent0006083_p_1_med+1315461360.jpg	http://bins.boldsystems.org/index.php/Public_RecordView?processid=ASAMV268-06	ASAMV268-06 Lateral								http://creativecommons.org/licenses/by-nc-nd/4.0/	
2248633986	StillImage	image/jpeg	http://www.boldsystems.org/pics/ASAMI/casent0102047_p_1_med+1315461780.jpg	http://bins.boldsystems.org/index.php/Public_RecordView?processid=ASAMY114-07	ASAMY114-07 Lateral								http://creativecommons.org/licenses/by-nc-nd/4.0/	
2248633979	StillImage	image/jpeg	http://www.boldsystems.org/pics/ASMMY/casent0006083_p_1_med+1315461360.jpg	http://bins.boldsystems.org/index.php/Public_RecordView?processid=ASAMV327-06	ASAMV327-06 Lateral								http://creativecommons.org/licenses/by-nc-nd/4.0/	
2248633917	StillImage	image/jpeg	http://www.boldsystems.org/pics/ASAMI/casent0414362_p_1_med+1315487520.jpg	http://bins.boldsystems.org/index.php/Public_RecordView?processid=ASAMV567-07	ASAMV567-07 Lateral								http://creativecommons.org/licenses/by-nc-nd/4.0/	
2248633896	StillImage	image/jpeg	http://www.boldsystems.org/pics/ASAMI/casent0109857_p_1_med+1315461960.jpg	http://bins.boldsystems.org/index.php/Public_RecordView?processid=ASAMX444-06	ASAMX444-06 Lateral								http://creativecommons.org/licenses/by-nc-nd/4.0/	
2248633876	StillImage	image/jpeg	http://www.boldsystems.org/pics/ASAMI/casent0069650_p_1_med+1315461660.jpg	http://bins.boldsystems.org/index.php/Public_RecordView?processid=ASAMI252-07	ASAMI252-07 Lateral								http://creativecommons.org/licenses/by-nc-nd/4.0/	
2248633874	StillImage	image/jpeg	http://www.boldsystems.org/pics/ASAMI/casent0414362_p_1_med+1315487520.jpg	http://bins.boldsystems.org/index.php/Public_RecordView?processid=ASAMV478-07	ASAMV478-07 Lateral								http://creativecommons.org/licenses/by-nc-nd/4.0/	
2248633839	StillImage	image/jpeg	http://www.boldsystems.org/pics/ASAMI/casent0489221_p_1_med+1315487400.jpg	http://bins.boldsystems.org/index.php/Public_RecordView?processid=ASAMY158-07	ASAMY158-07 Lateral								http://creativecommons.org/licenses/by-nc-nd/4.0/	
2248633836	StillImage	image/jpeg	http://www.boldsystems.org/pics/ASAMI/casent0069650_p_1_med+1315461660.jpg	http://bins.boldsystems.org/index.php/Public_RecordView?processid=ASAMI198-07	ASAMI198-07 Lateral								http://creativecommons.org/licenses/by-nc-nd/4.0/	
2248633773	StillImage	image/jpeg	http://www.boldsystems.org/pics/ASAMI/casent0069650_p_1_med+1315461660.jpg	http://bins.boldsystems.org/index.php/Public_RecordView?processid=ASAMI196-07	ASAMI196-07 Lateral								http://creativecommons.org/licenses/by-nc-nd/4.0/	
2248633755	StillImage	image/jpeg	http://www.boldsystems.org/pics/ASAMI/casent0414362_p_1_med+1315487520.jpg	http://bins.boldsystems.org/index.php/Public_RecordView?processid=ASAMV494-07	ASAMV494-07 Lateral								http://creativecommons.org/licenses/by-nc-nd/4.0/	
2248633743	StillImage	image/jpeg	http://www.boldsystems.org/pics/ASMMY/casent0006083_p_1_med+1315461360.jpg	http://bins.boldsystems.org/index.php/Public_RecordView?processid=ASAMV303-06	ASAMV303-06 Lateral								http://creativecommons.org/licenses/by-nc-nd/4.0/	
2248633738	StillImage	image/jpeg	http://www.boldsystems.org/pics/ANOD/casent0178263_p_1_med+1315462380.jpg	http://bins.boldsystems.org/index.php/Public_RecordView?processid=ASAMF784-06	ASAMF784-06 Lateral								http://creativecommons.org/licenses/by-nc-nd/4.0/	
2248633733	StillImage	image/jpeg	http://www.boldsystems.org/pics/ASAMI/casent0038627_p_1_med+1315461420.jpg	http://bins.boldsystems.org/index.php/Public_RecordView?processid=ASAMI200-07	ASAMI200-07 Lateral								http://creativecommons.org/licenses/by-nc-nd/4.0/	
2248633714	StillImage	image/jpeg	http://www.boldsystems.org/pics/ANOD/casent0007734_p_1_med+1315461360.jpg	http://bins.boldsystems.org/index.php/Public_RecordView?processid=ASAMY141-07	ASAMY141-07 Lateral								http://creativecommons.org/licenses/by-nc-nd/4.0/	
2248633693	StillImage	image/jpeg	http://www.boldsystems.org/pics/ASAMI/casent0489221_p_1_med+1315487400.jpg	http://bins.boldsystems.org/index.php/Public_RecordView?processid=ASAMY205-07	ASAMY205-07 Lateral								http://creativecommons.org/licenses/by-nc-nd/4.0/	
2248633652	StillImage	image/jpeg	http://www.boldsystems.org/pics/ASAMI/casent0069650_p_1_med+1315461660.jpg	http://bins.boldsystems.org/index.php/Public_RecordView?processid=ASAMI195-07	ASAMI195-07 Lateral								http://creativecommons.org/licenses/by-nc-nd/4.0/	
2248633625	StillImage	image/jpeg	http://www.boldsystems.org/pics/ASAMI/casent0414362_p_1_med+1315487520.jpg	http://bins.boldsystems.org/index.php/Public_RecordView?processid=ASAMV544-07	ASAMV544-07 Lateral								http://creativecommons.org/licenses/by-nc-nd/4.0/	
2248633620	StillImage	image/jpeg	http://www.boldsystems.org/pics/ANOD/casent0178263_p_1_med+1315462380.jpg	http://bins.boldsystems.org/index.php/Public_RecordView?processid=ASAMF781-06	ASAMF781-06 Lateral								http://creativecommons.org/licenses/by-nc-nd/4.0/	
2248633619	StillImage	image/jpeg	http://www.boldsystems.org/pics/ASMMY/casent0006083_p_1_med+1315461360.jpg	http://bins.boldsystems.org/index.php/Public_RecordView?processid=ASAMV270-06	ASAMV270-06 Lateral								http://creativecommons.org/licenses/by-nc-nd/4.0/	
2248633617	StillImage	image/jpeg	http://www.boldsystems.org/pics/ANOD/casent0007734_p_1_med+1315461360.jpg	http://bins.boldsystems.org/index.php/Public_RecordView?processid=ASAMF795-06	ASAMF795-06 Lateral								http://creativecommons.org/licenses/by-nc-nd/4.0/	
2248633614	StillImage	image/jpeg	http://www.boldsystems.org/pics/ANOD/casent0007734_p_1_med+1315461360.jpg	http://bins.boldsystems.org/index.php/Public_RecordView?processid=ASAMY146-07	ASAMY146-07 Lateral								http://creativecommons.org/licenses/by-nc-nd/4.0/	
2248633611	StillImage	image/jpeg	http://www.boldsystems.org/pics/ASAMI/casent0069650_p_1_med+1315461660.jpg	http://bins.boldsystems.org/index.php/Public_RecordView?processid=ASAMI266-07	ASAMI266-07 Lateral								http://creativecommons.org/licenses/by-nc-nd/4.0/	
2248633581	StillImage	image/jpeg	http://www.boldsystems.org/pics/ASAMI/casent0125362_p_1_med+1315462020.jpg	http://bins.boldsystems.org/index.php/Public_RecordView?processid=ASAMX402-06	ASAMX402-06 Lateral								http://creativecommons.org/licenses/by-nc-nd/4.0/	
2248633539	StillImage	image/jpeg	http://www.boldsystems.org/pics/ASMMY/casent0006083_p_1_med+1315461360.jpg	http://bins.boldsystems.org/index.php/Public_RecordView?processid=ASAMV259-06	ASAMV259-06 Lateral								http://creativecommons.org/licenses/by-nc-nd/4.0/	
2248633495	StillImage	image/jpeg	http://www.boldsystems.org/pics/ASAMI/casent0414362_p_1_med+1315487520.jpg	http://bins.boldsystems.org/index.php/Public_RecordView?processid=ASAMV610-07	ASAMV610-07 Lateral								http://creativecommons.org/licenses/by-nc-nd/4.0/	
2248633484	StillImage	image/jpeg	http://www.boldsystems.org/pics/ASAMI/casent0064819_p_1_med+1315461600.jpg	http://bins.boldsystems.org/index.php/Public_RecordView?processid=ASAMX398-06	ASAMX398-06 Lateral								http://creativecommons.org/licenses/by-nc-nd/4.0/	
2248633449	StillImage	image/jpeg	http://www.boldsystems.org/pics/ASAMI/casent0069650_p_1_med+1315461660.jpg	http://bins.boldsystems.org/index.php/Public_RecordView?processid=ASAMI237-07	ASAMI237-07 Lateral								http://creativecommons.org/licenses/by-nc-nd/4.0/	
2248633430	StillImage	image/jpeg	http://www.boldsystems.org/pics/ASAMI/casent0125362_p_1_med+1315462020.jpg	http://bins.boldsystems.org/index.php/Public_RecordView?processid=ASAMX527-06	ASAMX527-06 Lateral								http://creativecommons.org/licenses/by-nc-nd/4.0/	
2248633352	StillImage	image/jpeg	http://www.boldsystems.org/pics/ASAMI/casent0069650_p_1_med+1315461660.jpg	http://bins.boldsystems.org/index.php/Public_RecordView?processid=ASAMI267-07	ASAMI267-07 Lateral								http://creativecommons.org/licenses/by-nc-nd/4.0/	
2248633346	StillImage	image/jpeg	http://www.boldsystems.org/pics/ASMMY/casent0006083_p_1_med+1315461360.jpg	http://bins.boldsystems.org/index.php/Public_RecordView?processid=ASAMV317-06	ASAMV317-06 Lateral								http://creativecommons.org/licenses/by-nc-nd/4.0/	
2248633339	StillImage	image/jpeg	http://www.boldsystems.org/pics/ASAMI/casent0489221_p_1_med+1315487400.jpg	http://bins.boldsystems.org/index.php/Public_RecordView?processid=ASAMY190-07	ASAMY190-07 Lateral								http://creativecommons.org/licenses/by-nc-nd/4.0/	
2248633327	StillImage	image/jpeg	http://www.boldsystems.org/pics/ASAMI/casent0414362_p_1_med+1315487520.jpg	http://bins.boldsystems.org/index.php/Public_RecordView?processid=ASAMV543-07	ASAMV543-07 Lateral								http://creativecommons.org/licenses/by-nc-nd/4.0/	
2248633317	StillImage	image/jpeg	http://www.boldsystems.org/pics/ASAMI/casent0069650_p_1_med+1315461660.jpg	http://bins.boldsystems.org/index.php/Public_RecordView?processid=ASAMI239-07	ASAMI239-07 Lateral								http://creativecommons.org/licenses/by-nc-nd/4.0/	
2248633299	StillImage	image/jpeg	http://www.boldsystems.org/pics/ASMMY/casent0006083_p_1_med+1315461360.jpg	http://bins.boldsystems.org/index.php/Public_RecordView?processid=ASAMV260-06	ASAMV260-06 Lateral								http://creativecommons.org/licenses/by-nc-nd/4.0/	
2248633297	StillImage	image/jpeg	http://www.boldsystems.org/pics/ASAMI/casent0489221_p_1_med+1315487400.jpg	http://bins.boldsystems.org/index.php/Public_RecordView?processid=ASAMV480-07	ASAMV480-07 Lateral								http://creativecommons.org/licenses/by-nc-nd/4.0/	
2248633291	StillImage	image/jpeg	http://www.boldsystems.org/pics/ASAMI/casent0069650_p_1_med+1315461660.jpg	http://bins.boldsystems.org/index.php/Public_RecordView?processid=ASAMI254-07	ASAMI254-07 Lateral								http://creativecommons.org/licenses/by-nc-nd/4.0/	
2248633268	StillImage	image/jpeg	http://www.boldsystems.org/pics/ASMMY/casent0006083_p_1_med+1315461360.jpg	http://bins.boldsystems.org/index.php/Public_RecordView?processid=ASAMV253-06	ASAMV253-06 Lateral								http://creativecommons.org/licenses/by-nc-nd/4.0/	
2248633267	StillImage	image/jpeg	http://www.boldsystems.org/pics/ASAMI/casent0069650_p_1_med+1315461660.jpg	http://bins.boldsystems.org/index.php/Public_RecordView?processid=ASAMI253-07	ASAMI253-07 Lateral								http://creativecommons.org/licenses/by-nc-nd/4.0/	
2248633232	StillImage	image/jpeg	http://www.boldsystems.org/pics/ASAMI/casent0069650_p_1_med+1315461660.jpg	http://bins.boldsystems.org/index.php/Public_RecordView?processid=ASAMI328-07	ASAMI328-07 Lateral								http://creativecommons.org/licenses/by-nc-nd/4.0/	
2248633218	StillImage	image/jpeg	http://www.boldsystems.org/pics/ASAMI/casent0414362_p_1_med+1315487520.jpg	http://bins.boldsystems.org/index.php/Public_RecordView?processid=ASAMV604-07	ASAMV604-07 Lateral								http://creativecommons.org/licenses/by-nc-nd/4.0/	
2248633193	StillImage	image/jpeg	http://www.boldsystems.org/pics/ASAMI/casent0170756_p_1_med+1315462320.jpg	http://bins.boldsystems.org/index.php/Public_RecordView?processid=ASAMX434-06	ASAMX434-06 Lateral								http://creativecommons.org/licenses/by-nc-nd/4.0/	
2248633179	StillImage	image/jpeg	http://www.boldsystems.org/pics/ASAMI/casent0109857_p_1_med+1315461960.jpg	http://bins.boldsystems.org/index.php/Public_RecordView?processid=ASAMX443-06	ASAMX443-06 Lateral								http://creativecommons.org/licenses/by-nc-nd/4.0/	
2248633166	StillImage	image/jpeg	http://www.boldsystems.org/pics/ASMMY/casent0006083_p_1_med+1315461360.jpg	http://bins.boldsystems.org/index.php/Public_RecordView?processid=ASAMV314-06	ASAMV314-06 Lateral								http://creativecommons.org/licenses/by-nc-nd/4.0/	
2248633165	StillImage	image/jpeg	http://www.boldsystems.org/pics/ANOD/casent0178263_p_1_med+1315462380.jpg	http://bins.boldsystems.org/index.php/Public_RecordView?processid=ASAMF785-06	ASAMF785-06 Lateral								http://creativecommons.org/licenses/by-nc-nd/4.0/	
2248633160	StillImage	image/jpeg	http://www.boldsystems.org/pics/ASAMI/casent0069650_p_1_med+1315461660.jpg	http://bins.boldsystems.org/index.php/Public_RecordView?processid=ASAMI258-07	ASAMI258-07 Lateral								http://creativecommons.org/licenses/by-nc-nd/4.0/	
2248633148	StillImage	image/jpeg	http://www.boldsystems.org/pics/ASAMI/casent0414362_p_1_med+1315487520.jpg	http://bins.boldsystems.org/index.php/Public_RecordView?processid=ASAMV600-07	ASAMV600-07 Lateral								http://creativecommons.org/licenses/by-nc-nd/4.0/	
2248633138	StillImage	image/jpeg	http://www.boldsystems.org/pics/ASAMI/casent0414362_p_1_med+1315487520.jpg	http://bins.boldsystems.org/index.php/Public_RecordView?processid=ASAMY204-07	ASAMY204-07 Lateral								http://creativecommons.org/licenses/by-nc-nd/4.0/	
2248633117	StillImage	image/jpeg	http://www.boldsystems.org/pics/ASAMI/casent0064819_p_1_med+1315461600.jpg	http://bins.boldsystems.org/index.php/Public_RecordView?processid=ASAMX554-06	ASAMX554-06 Lateral								http://creativecommons.org/licenses/by-nc-nd/4.0/	
2248633097	StillImage	image/jpeg	http://www.boldsystems.org/pics/ANOD/casent0007734_p_1_med+1315461360.jpg	http://bins.boldsystems.org/index.php/Public_RecordView?processid=ASAMY142-07	ASAMY142-07 Lateral								http://creativecommons.org/licenses/by-nc-nd/4.0/	
2248633094	StillImage	image/jpeg	http://www.boldsystems.org/pics/ASAMI/casent0125362_p_1_med+1315462020.jpg	http://bins.boldsystems.org/index.php/Public_RecordView?processid=ASAMX322-06	ASAMX322-06 Lateral								http://creativecommons.org/licenses/by-nc-nd/4.0/	
2248633088	StillImage	image/jpeg	http://www.boldsystems.org/pics/ASMMY/casent0006083_p_1_med+1315461360.jpg	http://bins.boldsystems.org/index.php/Public_RecordView?processid=ASAMV274-06	ASAMV274-06 Lateral								http://creativecommons.org/licenses/by-nc-nd/4.0/	
2248633064	StillImage	image/jpeg	http://www.boldsystems.org/pics/ANOD/casent0007734_p_1_med+1315461360.jpg	http://bins.boldsystems.org/index.php/Public_RecordView?processid=ASAMY143-07	ASAMY143-07 Lateral								http://creativecommons.org/licenses/by-nc-nd/4.0/	
2248632998	StillImage	image/jpeg	http://www.boldsystems.org/pics/ASAMI/casent0069650_p_1_med+1315461660.jpg	http://bins.boldsystems.org/index.php/Public_RecordView?processid=ASAMI234-07	ASAMI234-07 Lateral								http://creativecommons.org/licenses/by-nc-nd/4.0/	
2248632977	StillImage	image/jpeg	http://www.boldsystems.org/pics/ASAMI/casent0489221_p_1_med+1315487400.jpg	http://bins.boldsystems.org/index.php/Public_RecordView?processid=ASAMV598-07	ASAMV598-07 Lateral								http://creativecommons.org/licenses/by-nc-nd/4.0/	
2248632904	StillImage	image/jpeg	http://www.boldsystems.org/pics/ASAMI/casent0069650_p_1_med+1315461660.jpg	http://bins.boldsystems.org/index.php/Public_RecordView?processid=ASAMI260-07	ASAMI260-07 Lateral								http://creativecommons.org/licenses/by-nc-nd/4.0/	
2248632888	StillImage	image/jpeg	http://www.boldsystems.org/pics/ANOD/casent0178263_p_1_med+1315462380.jpg	http://bins.boldsystems.org/index.php/Public_RecordView?processid=ASAMF782-06	ASAMF782-06 Lateral								http://creativecommons.org/licenses/by-nc-nd/4.0/	
2248632851	StillImage	image/jpeg	http://www.boldsystems.org/pics/ASAMI/casent0069650_p_1_med+1315461660.jpg	http://bins.boldsystems.org/index.php/Public_RecordView?processid=ASAMI329-07	ASAMI329-07 Lateral								http://creativecommons.org/licenses/by-nc-nd/4.0/	
2248632766	StillImage	image/jpeg	http://www.boldsystems.org/pics/ASAMI/casent0064819_p_1_med+1315461600.jpg	http://bins.boldsystems.org/index.php/Public_RecordView?processid=ASAMY246-07	ASAMY246-07 Lateral								http://creativecommons.org/licenses/by-nc-nd/4.0/	
2248632755	StillImage	image/jpeg	http://www.boldsystems.org/pics/ANOD/casent0007734_p_1_med+1315461360.jpg	http://bins.boldsystems.org/index.php/Public_RecordView?processid=ASAMF796-06	ASAMF796-06 Lateral								http://creativecommons.org/licenses/by-nc-nd/4.0/	
2248632741	StillImage	image/jpeg	http://www.boldsystems.org/pics/ANOD/casent0007734_p_1_med+1315461360.jpg	http://bins.boldsystems.org/index.php/Public_RecordView?processid=ASAMV344-06	ASAMV344-06 Lateral								http://creativecommons.org/licenses/by-nc-nd/4.0/	
2248632697	StillImage	image/jpeg	http://www.boldsystems.org/pics/ASAMI/casent0120739_p_1_med+1315461960.jpg	http://bins.boldsystems.org/index.php/Public_RecordView?processid=ASAMX578-06	ASAMX578-06 Lateral								http://creativecommons.org/licenses/by-nc-nd/4.0/	
2248632691	StillImage	image/jpeg	http://www.boldsystems.org/pics/ASAMI/casent0064819_p_1_med+1315461600.jpg	http://bins.boldsystems.org/index.php/Public_RecordView?processid=ASAMX648-06	ASAMX648-06 Lateral								http://creativecommons.org/licenses/by-nc-nd/4.0/	
2248632681	StillImage	image/jpeg	http://www.boldsystems.org/pics/ASAMI/casent0489221_p_1_med+1315487400.jpg	http://bins.boldsystems.org/index.php/Public_RecordView?processid=ASAMY126-07	ASAMY126-07 Lateral								http://creativecommons.org/licenses/by-nc-nd/4.0/	
2248632626	StillImage	image/jpeg	http://www.boldsystems.org/pics/ASAMI/casent0064819_p_1_med+1315461600.jpg	http://bins.boldsystems.org/index.php/Public_RecordView?processid=ASAMY127-07	ASAMY127-07 Lateral								http://creativecommons.org/licenses/by-nc-nd/4.0/	
2248632610	StillImage	image/jpeg	http://www.boldsystems.org/pics/ASAMI/casent0489221_p_1_med+1315487400.jpg	http://bins.boldsystems.org/index.php/Public_RecordView?processid=ASAMV512-07	ASAMV512-07 Lateral								http://creativecommons.org/licenses/by-nc-nd/4.0/	
2248632604	StillImage	image/jpeg	http://www.boldsystems.org/pics/ASMMY/casent0429933_p_1_med+1315487460.jpg	http://bins.boldsystems.org/index.php/Public_RecordView?processid=ASAMV292-06	ASAMV292-06 Lateral								http://creativecommons.org/licenses/by-nc-nd/4.0/	
2248632590	StillImage	image/jpeg	http://www.boldsystems.org/pics/ASAMI/casent0414362_p_1_med+1315487520.jpg	http://bins.boldsystems.org/index.php/Public_RecordView?processid=ASAMV500-07	ASAMV500-07 Lateral								http://creativecommons.org/licenses/by-nc-nd/4.0/	
2248632578	StillImage	image/jpeg	http://www.boldsystems.org/pics/ASMMY/casent0006083_p_1_med+1315461360.jpg	http://bins.boldsystems.org/index.php/Public_RecordView?processid=ASAMV305-06	ASAMV305-06 Lateral								http://creativecommons.org/licenses/by-nc-nd/4.0/	
2248632307	StillImage	image/jpeg	http://www.boldsystems.org/pics/ASMMY/casent0006083_p_1_med+1315461360.jpg	http://bins.boldsystems.org/index.php/Public_RecordView?processid=ASAMV308-06	ASAMV308-06 Lateral								http://creativecommons.org/licenses/by-nc-nd/4.0/	
2248632266	StillImage	image/jpeg	http://www.boldsystems.org/pics/ASAMI/casent0069650_p_1_med+1315461660.jpg	http://bins.boldsystems.org/index.php/Public_RecordView?processid=ASAMI236-07	ASAMI236-07 Lateral								http://creativecommons.org/licenses/by-nc-nd/4.0/	
2248632248	StillImage	image/jpeg	http://www.boldsystems.org/pics/ASAMI/casent0064819_p_1_med+1315461600.jpg	http://bins.boldsystems.org/index.php/Public_RecordView?processid=ASAMX368-06	ASAMX368-06 Lateral								http://creativecommons.org/licenses/by-nc-nd/4.0/	
2248632174	StillImage	image/jpeg	http://www.boldsystems.org/pics/ASAMI/casent0414362_p_1_med+1315487520.jpg	http://bins.boldsystems.org/index.php/Public_RecordView?processid=ASAMV599-07	ASAMV599-07 Lateral								http://creativecommons.org/licenses/by-nc-nd/4.0/	
2248632140	StillImage	image/jpeg	http://www.boldsystems.org/pics/ASACR/casent0010679_p_1_med+1315461360.jpg	http://bins.boldsystems.org/index.php/Public_RecordView?processid=ASAMV515-07	ASAMV515-07 Lateral								http://creativecommons.org/licenses/by-nc-nd/4.0/	
2248632045	StillImage	image/jpeg	http://www.boldsystems.org/pics/ANOD/casent0007734_p_1_med+1315461360.jpg	http://bins.boldsystems.org/index.php/Public_RecordView?processid=ASAMF779-06	ASAMF779-06 Lateral								http://creativecommons.org/licenses/by-nc-nd/4.0/	
2248632042	StillImage	image/jpeg	http://www.boldsystems.org/pics/ASAMI/casent0141726_p_1_med+1315462200.jpg	http://bins.boldsystems.org/index.php/Public_RecordView?processid=ASAMV365-06	ASAMV365-06 Lateral								http://creativecommons.org/licenses/by-nc-nd/4.0/	
2248632039	StillImage	image/jpeg	http://www.boldsystems.org/pics/ASMMY/casent0006083_p_1_med+1315461360.jpg	http://bins.boldsystems.org/index.php/Public_RecordView?processid=ASAMV302-06	ASAMV302-06 Lateral								http://creativecommons.org/licenses/by-nc-nd/4.0/	
2248632027	StillImage	image/jpeg	http://www.boldsystems.org/pics/ASMMY/casent0006083_p_1_med+1315461360.jpg	http://bins.boldsystems.org/index.php/Public_RecordView?processid=ASAMV246-06	ASAMV246-06 Lateral								http://creativecommons.org/licenses/by-nc-nd/4.0/	
2248631968	StillImage	image/jpeg	http://www.boldsystems.org/pics/ASAMI/casent0489221_p_1_med+1315487400.jpg	http://bins.boldsystems.org/index.php/Public_RecordView?processid=ASAMV549-07	ASAMV549-07 Lateral								http://creativecommons.org/licenses/by-nc-nd/4.0/	
2248631967	StillImage	image/jpeg	http://www.boldsystems.org/pics/ASAMI/casent0069650_p_1_med+1315461660.jpg	http://bins.boldsystems.org/index.php/Public_RecordView?processid=ASAMI268-07	ASAMI268-07 Lateral								http://creativecommons.org/licenses/by-nc-nd/4.0/	
2248631965	StillImage	image/jpeg	http://www.boldsystems.org/pics/ASAMI/casent0069650_p_1_med+1315461660.jpg	http://bins.boldsystems.org/index.php/Public_RecordView?processid=ASAMI233-07	ASAMI233-07 Lateral								http://creativecommons.org/licenses/by-nc-nd/4.0/	
2248631963	StillImage	image/jpeg	http://www.boldsystems.org/pics/ASAMI/casent0120739_p_1_med+1315461960.jpg	http://bins.boldsystems.org/index.php/Public_RecordView?processid=ASAMX421-06	ASAMX421-06 Lateral								http://creativecommons.org/licenses/by-nc-nd/4.0/	
2248631933	StillImage	image/jpeg	http://www.boldsystems.org/pics/ANOD/casent0178263_p_1_med+1315462380.jpg	http://bins.boldsystems.org/index.php/Public_RecordView?processid=ASAMF786-06	ASAMF786-06 Lateral								http://creativecommons.org/licenses/by-nc-nd/4.0/	
2248631909	StillImage	image/jpeg	http://www.boldsystems.org/pics/ASAMI/casent0064819_p_1_med+1315461600.jpg	http://bins.boldsystems.org/index.php/Public_RecordView?processid=ASAMY167-07	ASAMY167-07 Lateral								http://creativecommons.org/licenses/by-nc-nd/4.0/	
2248605604	StillImage	image/jpeg	http://www.boldsystems.org/pics/ANGMD/DBEV.8.2.89+1328293960.jpg	http://bins.boldsystems.org/index.php/Public_RecordView?processid=ANGMD470-12	ANGMD470-12 plant								No Rights Reserved	
2248604823	StillImage	image/jpeg	http://www.boldsystems.org/pics/ANGMD/DBEV.8.2.70+1309293730.jpg	http://bins.boldsystems.org/index.php/Public_RecordView?processid=ANGMD361-11	ANGMD361-11 plant								No Rights Reserved	
2248604563	StillImage	image/jpeg	http://www.boldsystems.org/pics/ANGMD/DBEV.8.2.51+1328456040.jpg	http://bins.boldsystems.org/index.php/Public_RecordView?processid=ANGMD450-12	ANGMD450-12 plant								No Rights Reserved	
2248604490	StillImage	image/jpeg	http://www.boldsystems.org/pics/ANGMD/DBEV.8.2.47+1309295770.jpg	http://bins.boldsystems.org/index.php/Public_RecordView?processid=ANGMD349-11	ANGMD349-11 plant								No Rights Reserved	
2248604388	StillImage	image/jpeg	http://www.boldsystems.org/pics/ANGMD/DBEV.8.2.96+1309288496.jpg	http://bins.boldsystems.org/index.php/Public_RecordView?processid=ANGMD377-11	ANGMD377-11 plant								No Rights Reserved	
2248604274	StillImage	image/jpeg	http://www.boldsystems.org/pics/ANGMD/DBEV.8.2.36+1309296908.jpg	http://bins.boldsystems.org/index.php/Public_RecordView?processid=ANGMD340-11	ANGMD340-11 plant								No Rights Reserved	
2248603977	StillImage	image/jpeg	http://www.boldsystems.org/pics/ANGMD/DBEV.8.2.81+1313702214.jpg	http://bins.boldsystems.org/index.php/Public_RecordView?processid=ANGMD365-11	ANGMD365-11 plant								No Rights Reserved	
2248603877	StillImage	image/jpeg	http://www.boldsystems.org/pics/ANGMD/DBEV.8.2.48+1309295588.jpg	http://bins.boldsystems.org/index.php/Public_RecordView?processid=ANGMD350-11	ANGMD350-11 plant								No Rights Reserved	
2248603744	StillImage	image/jpeg	http://www.boldsystems.org/pics/ANGMD/DBEV.8.2.38+1328456916.jpg	http://bins.boldsystems.org/index.php/Public_RecordView?processid=ANGMD445-12	ANGMD445-12 plant								No Rights Reserved	
2248603680	StillImage	image/jpeg	http://www.boldsystems.org/pics/ANGMD/DBEV.8.2.25+1309311136.jpg	http://bins.boldsystems.org/index.php/Public_RecordView?processid=ANGMD330-11	ANGMD330-11 plant								No Rights Reserved	
2248603642	StillImage	image/jpeg	http://www.boldsystems.org/pics/ANGMD/DBEV.8.2.117+1309354246.jpg	http://bins.boldsystems.org/index.php/Public_RecordView?processid=ANGMD316-11	ANGMD316-11 plant								No Rights Reserved	
2248603534	StillImage	image/jpeg	http://www.boldsystems.org/pics/ANGMD/DBEV.8.2.108+1328293816.jpg	http://bins.boldsystems.org/index.php/Public_RecordView?processid=ANGMD473-12	ANGMD473-12 Flowers								No Rights Reserved	
2248603521	StillImage	image/jpeg	http://www.boldsystems.org/pics/ANGMD/DBEV.8.2.14+1309352038.jpg	http://bins.boldsystems.org/index.php/Public_RecordView?processid=ANGMD322-11	ANGMD322-11 plant								No Rights Reserved	
2248603451	StillImage	image/jpeg	http://www.boldsystems.org/pics/ANGMD/DBEV.8.2.21+1309311748.jpg	http://bins.boldsystems.org/index.php/Public_RecordView?processid=ANGMD326-11	ANGMD326-11 plant								No Rights Reserved	
2248603441	StillImage	image/jpeg	http://www.boldsystems.org/pics/ANGMD/DBEV.8.2.46+1309295882.jpg	http://bins.boldsystems.org/index.php/Public_RecordView?processid=ANGMD348-11	ANGMD348-11 plant								No Rights Reserved	
2248603378	StillImage	image/jpeg	http://www.boldsystems.org/pics/ANGMD/DBEV.8.2.76+1328289928.jpg	http://bins.boldsystems.org/index.php/Public_RecordView?processid=ANGMD464-12	ANGMD464-12 plant								No Rights Reserved	
2248603087	StillImage	image/jpeg	http://www.boldsystems.org/pics/ANGMD/DBEV.8.2.11+1309355072.jpg	http://bins.boldsystems.org/index.php/Public_RecordView?processid=ANGMD312-11	ANGMD312-11 plant								No Rights Reserved	
2248603046	StillImage	image/jpeg	http://www.boldsystems.org/pics/ANGMD/DBEV.8.2.73+1328462346.jpg	http://bins.boldsystems.org/index.php/Public_RecordView?processid=ANGMD461-12	ANGMD461-12 plant								No Rights Reserved	
2248603009	StillImage	image/jpeg	http://www.boldsystems.org/pics/ANGMD/DBEV.8.2.27+1309297716.jpg	http://bins.boldsystems.org/index.php/Public_RecordView?processid=ANGMD332-11	ANGMD332-11 plant								No Rights Reserved	
